_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,this_document_is,orig__golden,orig__id,current_document,description,edittion_time,position,posted_document,query,query_id,score,this_document_is_gold,this_document_is_gold_reason,topic_number,username,waterloo
2092003957,1/16/2019 06:20:35,false,4432233506,,1/16/2019 06:18:25,false,elite,1.0,44186788,USA,NM,Santa Fe,104.222.153.116,Non-Relevant,,5bdb22e212ff7329c819b779,"If speed is what you want use DSL wich uses existing phone lines to deliver high speed internet to homes and businesses. DSL internet is not dial up. Although it uses the same wires and jacks as your phone system it runs on an entirely different frequency than a voice phone call, often making it up to ten times faster than dial-up internet speed.
There for, Internet Service Providers like AT&T have improved DSL speeds even further. With new fiber internet technology, ISPs can use a fiber broadband to transmit data quickly to local DSL hubs where DSL cables carry the data the last stretch. This DSL fiber hybrid internet increases download speeds and uploads speeds from regular DSL considerably.",I'm looking for cheap (i.e. low-cost) internet service.,2019-01-15 07:56:02.126000,5,"If you are looking for fast, reliable and cheap internet have a look at these top internet providers according to over 100,000 house holds:
AT&TFast, Affordable DSL
Verizon FiosNo-Contract Fiber Plans
FrontierLow Cost Equipment.
Comcast XfinityFastest Max Speed
CenturyLinkPrice for Life Guarantee
Charter SpectrumContract Buyout Offer
CoxLow Sign-Up Cost.",cheap internet,010_4,-2.9025490283966064,,,vanilla,UYV335,80
2092003957,1/16/2019 06:50:31,false,4432296581,,1/16/2019 06:49:17,false,wannads,1.0,35147304,GBR,T5,Aberdeen,81.151.105.191,Non-Relevant,,5bdb22e212ff7329c819b779,"If speed is what you want use DSL wich uses existing phone lines to deliver high speed internet to homes and businesses. DSL internet is not dial up. Although it uses the same wires and jacks as your phone system it runs on an entirely different frequency than a voice phone call, often making it up to ten times faster than dial-up internet speed.
There for, Internet Service Providers like AT&T have improved DSL speeds even further. With new fiber internet technology, ISPs can use a fiber broadband to transmit data quickly to local DSL hubs where DSL cables carry the data the last stretch. This DSL fiber hybrid internet increases download speeds and uploads speeds from regular DSL considerably.",I'm looking for cheap (i.e. low-cost) internet service.,2019-01-15 07:56:02.126000,5,"If you are looking for fast, reliable and cheap internet have a look at these top internet providers according to over 100,000 house holds:
AT&TFast, Affordable DSL
Verizon FiosNo-Contract Fiber Plans
FrontierLow Cost Equipment.
Comcast XfinityFastest Max Speed
CenturyLinkPrice for Life Guarantee
Charter SpectrumContract Buyout Offer
CoxLow Sign-Up Cost.",cheap internet,010_4,-2.9025490283966064,,,vanilla,UYV335,80
2092003957,1/16/2019 06:55:37,false,4432307050,,1/16/2019 06:50:35,false,instagc,1.0,44690955,USA,FL,Miami,190.112.203.147,Non-Relevant,,5bdb22e212ff7329c819b779,"If speed is what you want use DSL wich uses existing phone lines to deliver high speed internet to homes and businesses. DSL internet is not dial up. Although it uses the same wires and jacks as your phone system it runs on an entirely different frequency than a voice phone call, often making it up to ten times faster than dial-up internet speed.
There for, Internet Service Providers like AT&T have improved DSL speeds even further. With new fiber internet technology, ISPs can use a fiber broadband to transmit data quickly to local DSL hubs where DSL cables carry the data the last stretch. This DSL fiber hybrid internet increases download speeds and uploads speeds from regular DSL considerably.",I'm looking for cheap (i.e. low-cost) internet service.,2019-01-15 07:56:02.126000,5,"If you are looking for fast, reliable and cheap internet have a look at these top internet providers according to over 100,000 house holds:
AT&TFast, Affordable DSL
Verizon FiosNo-Contract Fiber Plans
FrontierLow Cost Equipment.
Comcast XfinityFastest Max Speed
CenturyLinkPrice for Life Guarantee
Charter SpectrumContract Buyout Offer
CoxLow Sign-Up Cost.",cheap internet,010_4,-2.9025490283966064,,,vanilla,UYV335,80
2092003957,1/16/2019 07:05:31,false,4432331013,,1/16/2019 07:04:37,false,prodege,1.0,21813440,GBR,X4,Caerphilly,2.120.63.111,Non-Relevant,,5bdb22e212ff7329c819b779,"If speed is what you want use DSL wich uses existing phone lines to deliver high speed internet to homes and businesses. DSL internet is not dial up. Although it uses the same wires and jacks as your phone system it runs on an entirely different frequency than a voice phone call, often making it up to ten times faster than dial-up internet speed.
There for, Internet Service Providers like AT&T have improved DSL speeds even further. With new fiber internet technology, ISPs can use a fiber broadband to transmit data quickly to local DSL hubs where DSL cables carry the data the last stretch. This DSL fiber hybrid internet increases download speeds and uploads speeds from regular DSL considerably.",I'm looking for cheap (i.e. low-cost) internet service.,2019-01-15 07:56:02.126000,5,"If you are looking for fast, reliable and cheap internet have a look at these top internet providers according to over 100,000 house holds:
AT&TFast, Affordable DSL
Verizon FiosNo-Contract Fiber Plans
FrontierLow Cost Equipment.
Comcast XfinityFastest Max Speed
CenturyLinkPrice for Life Guarantee
Charter SpectrumContract Buyout Offer
CoxLow Sign-Up Cost.",cheap internet,010_4,-2.9025490283966064,,,vanilla,UYV335,80
2092003957,1/16/2019 07:44:56,false,4432416996,,1/16/2019 07:44:05,false,instagc,1.0,20225558,GBR,I9,Norwich,212.139.116.95,Relevant,,5bdb22e212ff7329c819b779,"If speed is what you want use DSL wich uses existing phone lines to deliver high speed internet to homes and businesses. DSL internet is not dial up. Although it uses the same wires and jacks as your phone system it runs on an entirely different frequency than a voice phone call, often making it up to ten times faster than dial-up internet speed.
There for, Internet Service Providers like AT&T have improved DSL speeds even further. With new fiber internet technology, ISPs can use a fiber broadband to transmit data quickly to local DSL hubs where DSL cables carry the data the last stretch. This DSL fiber hybrid internet increases download speeds and uploads speeds from regular DSL considerably.",I'm looking for cheap (i.e. low-cost) internet service.,2019-01-15 07:56:02.126000,5,"If you are looking for fast, reliable and cheap internet have a look at these top internet providers according to over 100,000 house holds:
AT&TFast, Affordable DSL
Verizon FiosNo-Contract Fiber Plans
FrontierLow Cost Equipment.
Comcast XfinityFastest Max Speed
CenturyLinkPrice for Life Guarantee
Charter SpectrumContract Buyout Offer
CoxLow Sign-Up Cost.",cheap internet,010_4,-2.9025490283966064,,,vanilla,UYV335,80
2092003958,1/15/2019 23:48:17,false,4431401280,,1/15/2019 23:47:09,false,instagc,1.0,43806412,USA,WI,Verona,71.90.20.156,Relevant,,5bdb22e212ff7329c819b77b,"Price, high to low Recommended. Wilson is our favorite brand of magnetic mount CB antennas. They also offer an extensive line of fiberglass antennas, including the popular Wilson FLEX. Wilson CB antennas are well known for their Wilson 5000, Wilson 1000, Wilson 500, and Wilson Little Wil antennas and come in a variety of mounting styles
Wilson is ""The Name in Over-the-Road Communication"", providing truck drivers with antennas to successfully transmit and receive radio signals. Wilson's unique line of CB antennas and accessories provide industry-leading innovation with superior power, clear communication and durable rugged designs. 
Wilson has become the standard name for performance in mobile antennas. They are now the most requested line of trucker antennas available. Wilson continues to offer the highest performances available for your operating enjoyment.",Find information about Wilson CB antennas.,2019-01-14 08:45:21.091000,5,"Wilson is ""The Name in Over-the-Road Communication"", providing truck drivers with antennas to successfully transmit and receive radio signals. Wilson's unique line of CB antennas and accessories provide industry-leading innovation with superior power, clear communication and durable rugged designs. 
Wilson has become the standard name for performance in mobile antennas. They are now the most requested line of trucker antennas available. Wilson continues to offer the highest performances available for your operating enjoyment.",wilson antenna,048_2,-2.5482177734375,,,4,Z07ABY,20
2092003958,1/15/2019 23:56:03,false,4431415376,,1/15/2019 23:54:52,false,elite,1.0,44242038,USA,FL,Delray Beach,71.196.90.44,Relevant,,5bdb22e212ff7329c819b77b,"Price, high to low Recommended. Wilson is our favorite brand of magnetic mount CB antennas. They also offer an extensive line of fiberglass antennas, including the popular Wilson FLEX. Wilson CB antennas are well known for their Wilson 5000, Wilson 1000, Wilson 500, and Wilson Little Wil antennas and come in a variety of mounting styles
Wilson is ""The Name in Over-the-Road Communication"", providing truck drivers with antennas to successfully transmit and receive radio signals. Wilson's unique line of CB antennas and accessories provide industry-leading innovation with superior power, clear communication and durable rugged designs. 
Wilson has become the standard name for performance in mobile antennas. They are now the most requested line of trucker antennas available. Wilson continues to offer the highest performances available for your operating enjoyment.",Find information about Wilson CB antennas.,2019-01-14 08:45:21.091000,5,"Wilson is ""The Name in Over-the-Road Communication"", providing truck drivers with antennas to successfully transmit and receive radio signals. Wilson's unique line of CB antennas and accessories provide industry-leading innovation with superior power, clear communication and durable rugged designs. 
Wilson has become the standard name for performance in mobile antennas. They are now the most requested line of trucker antennas available. Wilson continues to offer the highest performances available for your operating enjoyment.",wilson antenna,048_2,-2.5482177734375,,,4,Z07ABY,20
2092003958,1/15/2019 23:56:31,false,4431416442,,1/15/2019 23:51:11,false,instagc,1.0,44197246,GBR,E4,Maldon,86.143.239.200,Relevant,,5bdb22e212ff7329c819b77b,"Price, high to low Recommended. Wilson is our favorite brand of magnetic mount CB antennas. They also offer an extensive line of fiberglass antennas, including the popular Wilson FLEX. Wilson CB antennas are well known for their Wilson 5000, Wilson 1000, Wilson 500, and Wilson Little Wil antennas and come in a variety of mounting styles
Wilson is ""The Name in Over-the-Road Communication"", providing truck drivers with antennas to successfully transmit and receive radio signals. Wilson's unique line of CB antennas and accessories provide industry-leading innovation with superior power, clear communication and durable rugged designs. 
Wilson has become the standard name for performance in mobile antennas. They are now the most requested line of trucker antennas available. Wilson continues to offer the highest performances available for your operating enjoyment.",Find information about Wilson CB antennas.,2019-01-14 08:45:21.091000,5,"Wilson is ""The Name in Over-the-Road Communication"", providing truck drivers with antennas to successfully transmit and receive radio signals. Wilson's unique line of CB antennas and accessories provide industry-leading innovation with superior power, clear communication and durable rugged designs. 
Wilson has become the standard name for performance in mobile antennas. They are now the most requested line of trucker antennas available. Wilson continues to offer the highest performances available for your operating enjoyment.",wilson antenna,048_2,-2.5482177734375,,,4,Z07ABY,20
2092003958,1/15/2019 23:57:07,false,4431417637,,1/15/2019 23:50:32,false,clixsense,1.0,6335090,USA,KY,Lexington,98.23.172.8,Relevant,,5bdb22e212ff7329c819b77b,"Price, high to low Recommended. Wilson is our favorite brand of magnetic mount CB antennas. They also offer an extensive line of fiberglass antennas, including the popular Wilson FLEX. Wilson CB antennas are well known for their Wilson 5000, Wilson 1000, Wilson 500, and Wilson Little Wil antennas and come in a variety of mounting styles
Wilson is ""The Name in Over-the-Road Communication"", providing truck drivers with antennas to successfully transmit and receive radio signals. Wilson's unique line of CB antennas and accessories provide industry-leading innovation with superior power, clear communication and durable rugged designs. 
Wilson has become the standard name for performance in mobile antennas. They are now the most requested line of trucker antennas available. Wilson continues to offer the highest performances available for your operating enjoyment.",Find information about Wilson CB antennas.,2019-01-14 08:45:21.091000,5,"Wilson is ""The Name in Over-the-Road Communication"", providing truck drivers with antennas to successfully transmit and receive radio signals. Wilson's unique line of CB antennas and accessories provide industry-leading innovation with superior power, clear communication and durable rugged designs. 
Wilson has become the standard name for performance in mobile antennas. They are now the most requested line of trucker antennas available. Wilson continues to offer the highest performances available for your operating enjoyment.",wilson antenna,048_2,-2.5482177734375,,,4,Z07ABY,20
2092003958,1/15/2019 23:57:09,false,4431417691,,1/15/2019 23:56:21,false,prodege,1.0,38479796,USA,IL,Chicago,50.4.138.3,Relevant,,5bdb22e212ff7329c819b77b,"Price, high to low Recommended. Wilson is our favorite brand of magnetic mount CB antennas. They also offer an extensive line of fiberglass antennas, including the popular Wilson FLEX. Wilson CB antennas are well known for their Wilson 5000, Wilson 1000, Wilson 500, and Wilson Little Wil antennas and come in a variety of mounting styles
Wilson is ""The Name in Over-the-Road Communication"", providing truck drivers with antennas to successfully transmit and receive radio signals. Wilson's unique line of CB antennas and accessories provide industry-leading innovation with superior power, clear communication and durable rugged designs. 
Wilson has become the standard name for performance in mobile antennas. They are now the most requested line of trucker antennas available. Wilson continues to offer the highest performances available for your operating enjoyment.",Find information about Wilson CB antennas.,2019-01-14 08:45:21.091000,5,"Wilson is ""The Name in Over-the-Road Communication"", providing truck drivers with antennas to successfully transmit and receive radio signals. Wilson's unique line of CB antennas and accessories provide industry-leading innovation with superior power, clear communication and durable rugged designs. 
Wilson has become the standard name for performance in mobile antennas. They are now the most requested line of trucker antennas available. Wilson continues to offer the highest performances available for your operating enjoyment.",wilson antenna,048_2,-2.5482177734375,,,4,Z07ABY,20
