_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,this_document_is,orig__golden,orig__id,current_document,description,edittion_time,position,posted_document,query,query_id,score,this_document_is_gold,this_document_is_gold_reason,topic_number,username,waterloo
2107989256,1/20/2019 1:38,FALSE,4444053813,,1/20/2019 1:37,FALSE,elite,1,43934503,USA,CA,Los Angeles,96.44.175.42,Relevant,,5bdb22e212ff7329c819b779,"Even if youre happy with your current internet service,  you might be paying too much for it. Weve rounded up some ways to find cheap internet service and lower your monthly internet bill.
At first, REDUCE YOUR SPEED!  yeah ,100 Mbps or more sounds great but most families can do just fine with as litle as 25 Mps!
Secondly, Negotiate your bill! You dont need to be a fast talking salesperson to play the negotiation game. Your position is simple: I know of a better deal elsewhere, and Im prepared to leave your company to get it. 
Finally, Bundle your services! If you already have cable, you can save alot of money over two years with some providers by bundling your cable internet service. But beware! Carriers may try to talk you into extra speed or channels for $5 or more. That small monthly increase adds up, and defeats your goal TO SAVE MONEY!",I'm looking for cheap (i.e. low-cost) internet service.,44:57.2,5,"If speed is what you want use DSL wich uses existing phone lines to deliver high speed internet to homes and businesses. DSL internet is not dial up. Although it uses the same wires and jacks as your phone system it runs on an entirely different frequency than a voice phone call, often making it up to ten times faster than dial-up internet speed.
There for, Internet Service Providers like AT&T have improved DSL speeds even further. With new fiber internet technology, ISPs can use a fiber broadband to transmit data quickly to local DSL hubs where DSL cables carry the data the last stretch. This DSL fiber hybrid internet increases download speeds and uploads speeds from regular DSL considerably.",cheap internet,010_4,-5.549692631,,,vanilla,UYV335,80
2107989256,1/20/2019 1:39,FALSE,4444056453,,1/20/2019 1:37,FALSE,prodege,1,38198526,USA,WA,Issaquah,71.231.189.51,Relevant,,5bdb22e212ff7329c819b779,"Even if youre happy with your current internet service,  you might be paying too much for it. Weve rounded up some ways to find cheap internet service and lower your monthly internet bill.
At first, REDUCE YOUR SPEED!  yeah ,100 Mbps or more sounds great but most families can do just fine with as litle as 25 Mps!
Secondly, Negotiate your bill! You dont need to be a fast talking salesperson to play the negotiation game. Your position is simple: I know of a better deal elsewhere, and Im prepared to leave your company to get it. 
Finally, Bundle your services! If you already have cable, you can save alot of money over two years with some providers by bundling your cable internet service. But beware! Carriers may try to talk you into extra speed or channels for $5 or more. That small monthly increase adds up, and defeats your goal TO SAVE MONEY!",I'm looking for cheap (i.e. low-cost) internet service.,44:57.2,5,"If speed is what you want use DSL wich uses existing phone lines to deliver high speed internet to homes and businesses. DSL internet is not dial up. Although it uses the same wires and jacks as your phone system it runs on an entirely different frequency than a voice phone call, often making it up to ten times faster than dial-up internet speed.
There for, Internet Service Providers like AT&T have improved DSL speeds even further. With new fiber internet technology, ISPs can use a fiber broadband to transmit data quickly to local DSL hubs where DSL cables carry the data the last stretch. This DSL fiber hybrid internet increases download speeds and uploads speeds from regular DSL considerably.",cheap internet,010_4,-5.549692631,,,vanilla,UYV335,80
2107989256,1/20/2019 1:39,FALSE,4444056628,,1/20/2019 1:38,FALSE,clixsense,1,44956561,USA,TX,Dallas,159.65.36.158,Relevant,,5bdb22e212ff7329c819b779,"Even if youre happy with your current internet service,  you might be paying too much for it. Weve rounded up some ways to find cheap internet service and lower your monthly internet bill.
At first, REDUCE YOUR SPEED!  yeah ,100 Mbps or more sounds great but most families can do just fine with as litle as 25 Mps!
Secondly, Negotiate your bill! You dont need to be a fast talking salesperson to play the negotiation game. Your position is simple: I know of a better deal elsewhere, and Im prepared to leave your company to get it. 
Finally, Bundle your services! If you already have cable, you can save alot of money over two years with some providers by bundling your cable internet service. But beware! Carriers may try to talk you into extra speed or channels for $5 or more. That small monthly increase adds up, and defeats your goal TO SAVE MONEY!",I'm looking for cheap (i.e. low-cost) internet service.,44:57.2,5,"If speed is what you want use DSL wich uses existing phone lines to deliver high speed internet to homes and businesses. DSL internet is not dial up. Although it uses the same wires and jacks as your phone system it runs on an entirely different frequency than a voice phone call, often making it up to ten times faster than dial-up internet speed.
There for, Internet Service Providers like AT&T have improved DSL speeds even further. With new fiber internet technology, ISPs can use a fiber broadband to transmit data quickly to local DSL hubs where DSL cables carry the data the last stretch. This DSL fiber hybrid internet increases download speeds and uploads speeds from regular DSL considerably.",cheap internet,010_4,-5.549692631,,,vanilla,UYV335,80
2107989256,1/20/2019 1:40,FALSE,4444057348,,1/20/2019 1:39,FALSE,elite,1,44168181,USA,CA,Los Angeles,96.44.175.42,Relevant,,5bdb22e212ff7329c819b779,"Even if youre happy with your current internet service,  you might be paying too much for it. Weve rounded up some ways to find cheap internet service and lower your monthly internet bill.
At first, REDUCE YOUR SPEED!  yeah ,100 Mbps or more sounds great but most families can do just fine with as litle as 25 Mps!
Secondly, Negotiate your bill! You dont need to be a fast talking salesperson to play the negotiation game. Your position is simple: I know of a better deal elsewhere, and Im prepared to leave your company to get it. 
Finally, Bundle your services! If you already have cable, you can save alot of money over two years with some providers by bundling your cable internet service. But beware! Carriers may try to talk you into extra speed or channels for $5 or more. That small monthly increase adds up, and defeats your goal TO SAVE MONEY!",I'm looking for cheap (i.e. low-cost) internet service.,44:57.2,5,"If speed is what you want use DSL wich uses existing phone lines to deliver high speed internet to homes and businesses. DSL internet is not dial up. Although it uses the same wires and jacks as your phone system it runs on an entirely different frequency than a voice phone call, often making it up to ten times faster than dial-up internet speed.
There for, Internet Service Providers like AT&T have improved DSL speeds even further. With new fiber internet technology, ISPs can use a fiber broadband to transmit data quickly to local DSL hubs where DSL cables carry the data the last stretch. This DSL fiber hybrid internet increases download speeds and uploads speeds from regular DSL considerably.",cheap internet,010_4,-5.549692631,,,vanilla,UYV335,80
2107989256,1/20/2019 1:50,FALSE,4444071858,,1/20/2019 1:49,FALSE,elite,1,44640240,USA,CA,Los Angeles,96.44.135.125,Relevant,,5bdb22e212ff7329c819b779,"Even if youre happy with your current internet service,  you might be paying too much for it. Weve rounded up some ways to find cheap internet service and lower your monthly internet bill.
At first, REDUCE YOUR SPEED!  yeah ,100 Mbps or more sounds great but most families can do just fine with as litle as 25 Mps!
Secondly, Negotiate your bill! You dont need to be a fast talking salesperson to play the negotiation game. Your position is simple: I know of a better deal elsewhere, and Im prepared to leave your company to get it. 
Finally, Bundle your services! If you already have cable, you can save alot of money over two years with some providers by bundling your cable internet service. But beware! Carriers may try to talk you into extra speed or channels for $5 or more. That small monthly increase adds up, and defeats your goal TO SAVE MONEY!",I'm looking for cheap (i.e. low-cost) internet service.,44:57.2,5,"If speed is what you want use DSL wich uses existing phone lines to deliver high speed internet to homes and businesses. DSL internet is not dial up. Although it uses the same wires and jacks as your phone system it runs on an entirely different frequency than a voice phone call, often making it up to ten times faster than dial-up internet speed.
There for, Internet Service Providers like AT&T have improved DSL speeds even further. With new fiber internet technology, ISPs can use a fiber broadband to transmit data quickly to local DSL hubs where DSL cables carry the data the last stretch. This DSL fiber hybrid internet increases download speeds and uploads speeds from regular DSL considerably.",cheap internet,010_4,-5.549692631,,,vanilla,UYV335,80
2107989257,1/19/2019 23:04,FALSE,4443777659,,1/19/2019 23:03,FALSE,elite,1,43825820,GBR,N1,Cannock,79.66.67.246,Relevant,,5bdb22e212ff7329c819b77b,"Wilson is part of a family of brands such as RoadKing, Solarcon, Francis and More. Wilson antennas are Wilson provides the complete line of strong and reliable signal receiver for your cell phone signal booster. Including the most popular magnet mount antennas on the market.
Wilson Antenna, Inc. designs and develops base loaded CB mobile antennas for use in road communication. It offers base load, trucker, and fiberglass antennas; and accessories, including antenna mounts and studs, coaxial cables, and CB microphones. The company also offers technical support services. It sells its products through a network of dealerships, distributorships, and importers worldwide. The company is based in Rock Island, Illinois.",Find information about Wilson CB antennas.,50:57.6,4,"Price, high to low Recommended. Wilson is our favorite brand of magnetic mount CB antennas. They also offer an extensive line of fiberglass antennas, including the popular Wilson FLEX. Wilson CB antennas are well known for their Wilson 5000, Wilson 1000, Wilson 500, and Wilson Little Wil antennas and come in a variety of mounting styles
Wilson is ""The Name in Over-the-Road Communication"", providing truck drivers with antennas to successfully transmit and receive radio signals. Wilson's unique line of CB antennas and accessories provide industry-leading innovation with superior power, clear communication and durable rugged designs. 
Wilson has become the standard name for performance in mobile antennas. They are now the most requested line of trucker antennas available. Wilson continues to offer the highest performances available for your operating enjoyment.",wilson antenna,048_2,-1.519023538,,,4,Z07ABY,60
2107989257,1/19/2019 23:10,FALSE,4443791326,,1/19/2019 23:08,FALSE,clixsense,1,30777913,GBR,U8,Edinburgh,94.174.168.25,Relevant,,5bdb22e212ff7329c819b77b,"Wilson is part of a family of brands such as RoadKing, Solarcon, Francis and More. Wilson antennas are Wilson provides the complete line of strong and reliable signal receiver for your cell phone signal booster. Including the most popular magnet mount antennas on the market.
Wilson Antenna, Inc. designs and develops base loaded CB mobile antennas for use in road communication. It offers base load, trucker, and fiberglass antennas; and accessories, including antenna mounts and studs, coaxial cables, and CB microphones. The company also offers technical support services. It sells its products through a network of dealerships, distributorships, and importers worldwide. The company is based in Rock Island, Illinois.",Find information about Wilson CB antennas.,50:57.6,4,"Price, high to low Recommended. Wilson is our favorite brand of magnetic mount CB antennas. They also offer an extensive line of fiberglass antennas, including the popular Wilson FLEX. Wilson CB antennas are well known for their Wilson 5000, Wilson 1000, Wilson 500, and Wilson Little Wil antennas and come in a variety of mounting styles
Wilson is ""The Name in Over-the-Road Communication"", providing truck drivers with antennas to successfully transmit and receive radio signals. Wilson's unique line of CB antennas and accessories provide industry-leading innovation with superior power, clear communication and durable rugged designs. 
Wilson has become the standard name for performance in mobile antennas. They are now the most requested line of trucker antennas available. Wilson continues to offer the highest performances available for your operating enjoyment.",wilson antenna,048_2,-1.519023538,,,4,Z07ABY,60
2107989257,1/19/2019 23:11,FALSE,4443793615,,1/19/2019 23:10,FALSE,neodev,1,45007580,USA,OK,Edmond,104.247.134.157,Relevant,,5bdb22e212ff7329c819b77b,"Wilson is part of a family of brands such as RoadKing, Solarcon, Francis and More. Wilson antennas are Wilson provides the complete line of strong and reliable signal receiver for your cell phone signal booster. Including the most popular magnet mount antennas on the market.
Wilson Antenna, Inc. designs and develops base loaded CB mobile antennas for use in road communication. It offers base load, trucker, and fiberglass antennas; and accessories, including antenna mounts and studs, coaxial cables, and CB microphones. The company also offers technical support services. It sells its products through a network of dealerships, distributorships, and importers worldwide. The company is based in Rock Island, Illinois.",Find information about Wilson CB antennas.,50:57.6,4,"Price, high to low Recommended. Wilson is our favorite brand of magnetic mount CB antennas. They also offer an extensive line of fiberglass antennas, including the popular Wilson FLEX. Wilson CB antennas are well known for their Wilson 5000, Wilson 1000, Wilson 500, and Wilson Little Wil antennas and come in a variety of mounting styles
Wilson is ""The Name in Over-the-Road Communication"", providing truck drivers with antennas to successfully transmit and receive radio signals. Wilson's unique line of CB antennas and accessories provide industry-leading innovation with superior power, clear communication and durable rugged designs. 
Wilson has become the standard name for performance in mobile antennas. They are now the most requested line of trucker antennas available. Wilson continues to offer the highest performances available for your operating enjoyment.",wilson antenna,048_2,-1.519023538,,,4,Z07ABY,60
2107989257,1/19/2019 23:19,FALSE,4443810275,,1/19/2019 23:18,FALSE,clixsense,1,45015497,USA,OK,Edmond,104.247.134.157,Relevant,,5bdb22e212ff7329c819b77b,"Wilson is part of a family of brands such as RoadKing, Solarcon, Francis and More. Wilson antennas are Wilson provides the complete line of strong and reliable signal receiver for your cell phone signal booster. Including the most popular magnet mount antennas on the market.
Wilson Antenna, Inc. designs and develops base loaded CB mobile antennas for use in road communication. It offers base load, trucker, and fiberglass antennas; and accessories, including antenna mounts and studs, coaxial cables, and CB microphones. The company also offers technical support services. It sells its products through a network of dealerships, distributorships, and importers worldwide. The company is based in Rock Island, Illinois.",Find information about Wilson CB antennas.,50:57.6,4,"Price, high to low Recommended. Wilson is our favorite brand of magnetic mount CB antennas. They also offer an extensive line of fiberglass antennas, including the popular Wilson FLEX. Wilson CB antennas are well known for their Wilson 5000, Wilson 1000, Wilson 500, and Wilson Little Wil antennas and come in a variety of mounting styles
Wilson is ""The Name in Over-the-Road Communication"", providing truck drivers with antennas to successfully transmit and receive radio signals. Wilson's unique line of CB antennas and accessories provide industry-leading innovation with superior power, clear communication and durable rugged designs. 
Wilson has become the standard name for performance in mobile antennas. They are now the most requested line of trucker antennas available. Wilson continues to offer the highest performances available for your operating enjoyment.",wilson antenna,048_2,-1.519023538,,,4,Z07ABY,60
2107989257,1/20/2019 0:09,FALSE,4443907209,,1/20/2019 0:06,FALSE,neodev,1,45065417,USA,NY,New York,162.243.6.51,Non-Relevant,,5bdb22e212ff7329c819b77b,"Wilson is part of a family of brands such as RoadKing, Solarcon, Francis and More. Wilson antennas are Wilson provides the complete line of strong and reliable signal receiver for your cell phone signal booster. Including the most popular magnet mount antennas on the market.
Wilson Antenna, Inc. designs and develops base loaded CB mobile antennas for use in road communication. It offers base load, trucker, and fiberglass antennas; and accessories, including antenna mounts and studs, coaxial cables, and CB microphones. The company also offers technical support services. It sells its products through a network of dealerships, distributorships, and importers worldwide. The company is based in Rock Island, Illinois.",Find information about Wilson CB antennas.,50:57.6,4,"Price, high to low Recommended. Wilson is our favorite brand of magnetic mount CB antennas. They also offer an extensive line of fiberglass antennas, including the popular Wilson FLEX. Wilson CB antennas are well known for their Wilson 5000, Wilson 1000, Wilson 500, and Wilson Little Wil antennas and come in a variety of mounting styles
Wilson is ""The Name in Over-the-Road Communication"", providing truck drivers with antennas to successfully transmit and receive radio signals. Wilson's unique line of CB antennas and accessories provide industry-leading innovation with superior power, clear communication and durable rugged designs. 
Wilson has become the standard name for performance in mobile antennas. They are now the most requested line of trucker antennas available. Wilson continues to offer the highest performances available for your operating enjoyment.",wilson antenna,048_2,-1.519023538,,,4,Z07ABY,60
2107989258,1/19/2019 22:49,FALSE,4443740771,,1/19/2019 22:47,FALSE,instagc,1,43294773,GBR,M3,Bridgwater,94.12.142.97,Relevant,,5bdb22e212ff7329c819b717,"BlueHost built its site management interface around the cPanel control panel, a truly ugly system that is nonetheless the industry standard today. cPanel is designed for pros who know what they are doing, and BlueHost offers little hand-holding if you need help getting started (although the company promises average tech support hold times under 30 seconds). But what BlueHost lacks in friendliness it makes up for in exhaustiveness: With over 75 installation scripts at hand, you can point and click your way to building just about any kind of website - blog, wiki, e-commerce - without a lot of fuss. The service plan is unremarkable yet comprehensive and - the big draw for most BlueHost customers - cheap. Pro packages can reach $20 a month, but most customers squeak by on the less-than $4-per month basic plan.",I'm looking for information on designing a business website and finding hosting for it.,07:08.4,5,"Looking for a website design hosting service? Check out Web.com!
Web.com's custom websites are specifically designed to help your business grow online. We don't just design a great website to establish your online presence; we also help you gain exposure to potential customers who are looking for your products and services.
Enjoy the rock-solid performance of WordPress along with some of the fastest page load times available. Whether you're just starting out or a seasoned pro, our affordable packages, starting at 7.99$, are built to grow with your business.
Engaging copy, enticing imagery, and a thoughtful design all work together to put your business's best foot forward.",website design hosting,032_4,-4.560324669,,,vanilla,6LWZ77,80
2107989258,1/19/2019 22:56,FALSE,4443760969,,1/19/2019 22:51,FALSE,clixsense,1,45024354,USA,TX,Dallas,155.94.250.105,Non-Relevant,,5bdb22e212ff7329c819b717,"BlueHost built its site management interface around the cPanel control panel, a truly ugly system that is nonetheless the industry standard today. cPanel is designed for pros who know what they are doing, and BlueHost offers little hand-holding if you need help getting started (although the company promises average tech support hold times under 30 seconds). But what BlueHost lacks in friendliness it makes up for in exhaustiveness: With over 75 installation scripts at hand, you can point and click your way to building just about any kind of website - blog, wiki, e-commerce - without a lot of fuss. The service plan is unremarkable yet comprehensive and - the big draw for most BlueHost customers - cheap. Pro packages can reach $20 a month, but most customers squeak by on the less-than $4-per month basic plan.",I'm looking for information on designing a business website and finding hosting for it.,07:08.4,5,"Looking for a website design hosting service? Check out Web.com!
Web.com's custom websites are specifically designed to help your business grow online. We don't just design a great website to establish your online presence; we also help you gain exposure to potential customers who are looking for your products and services.
Enjoy the rock-solid performance of WordPress along with some of the fastest page load times available. Whether you're just starting out or a seasoned pro, our affordable packages, starting at 7.99$, are built to grow with your business.
Engaging copy, enticing imagery, and a thoughtful design all work together to put your business's best foot forward.",website design hosting,032_4,-4.560324669,,,vanilla,6LWZ77,80
2107989258,1/19/2019 22:57,FALSE,4443763651,,1/19/2019 22:56,FALSE,instagc,1,43951421,GBR,F4,Stanmore,85.255.234.139,Relevant,,5bdb22e212ff7329c819b717,"BlueHost built its site management interface around the cPanel control panel, a truly ugly system that is nonetheless the industry standard today. cPanel is designed for pros who know what they are doing, and BlueHost offers little hand-holding if you need help getting started (although the company promises average tech support hold times under 30 seconds). But what BlueHost lacks in friendliness it makes up for in exhaustiveness: With over 75 installation scripts at hand, you can point and click your way to building just about any kind of website - blog, wiki, e-commerce - without a lot of fuss. The service plan is unremarkable yet comprehensive and - the big draw for most BlueHost customers - cheap. Pro packages can reach $20 a month, but most customers squeak by on the less-than $4-per month basic plan.",I'm looking for information on designing a business website and finding hosting for it.,07:08.4,5,"Looking for a website design hosting service? Check out Web.com!
Web.com's custom websites are specifically designed to help your business grow online. We don't just design a great website to establish your online presence; we also help you gain exposure to potential customers who are looking for your products and services.
Enjoy the rock-solid performance of WordPress along with some of the fastest page load times available. Whether you're just starting out or a seasoned pro, our affordable packages, starting at 7.99$, are built to grow with your business.
Engaging copy, enticing imagery, and a thoughtful design all work together to put your business's best foot forward.",website design hosting,032_4,-4.560324669,,,vanilla,6LWZ77,80
